permno,score_ensemble,ensemble_pct_rank,y_xs,ticker
90177,0.8876169681846537,0.9167186525265127,-0.10457253969762925,ACAD
93246,0.8873362445414847,0.916406737367436,0.14118069331707295,GNRC
22416,0.8869619463505926,0.9160948222083594,0.26808001620099997,WEAV
18580,0.8865564566437928,0.9157829070492826,0.0889647065593746,FSLY
84010,0.8861197754210854,0.9154709918902059,-0.013192982893781346,USNA
89574,0.8859014348097317,0.9151590767311292,0.4140988613348895,PRAA
20315,0.8855583281347472,0.9148471615720524,0.42066249942864453,PUBM
80191,0.8847161572052401,0.9145352464129757,-0.09039363562008185,ALB
16186,0.8845290081097941,0.914223331253899,0.06169396779958003,TCMD
18896,0.8834373050530255,0.9137554585152838,0.1713800986918339,INMD
21350,0.8834373050530255,0.9137554585152838,0.21582378975122496,TASK
89002,0.8833437305053026,0.9132875857766688,-0.024608894234072975,BFH
17341,0.8813474734872114,0.912975670617592,0.18431468430051012,ZS
17959,0.8812227074235808,0.9126637554585153,-0.0008456060241146535,CRNX
75976,0.8811915159076731,0.9123518402994385,0.07230124696251505,NEOG
12325,0.8800062383031815,0.9120399251403618,-0.12644852531549322,DQ
22248,0.879569557080474,0.9117280099812851,0.6047066036750453,UDMY
90808,0.8795383655645663,0.9114160948222083,0.38341274931018865,EXPE
17036,0.8793824079850281,0.9111041796631316,0.009203150310833186,CNNE
90248,0.8789457267623206,0.9107922645040549,0.06504134069549528,DPZ
79668,0.8785090455396132,0.9104803493449781,-0.1515588244904722,BDC
91112,0.8784466625077978,0.9101684341859014,0.19440827227305757,PAC
17895,0.8782907049282594,0.9098565190268247,0.09742474554572933,OPRX
17685,0.8777916406737367,0.9095446038677479,0.03733361280016401,DOCU
20649,0.8774485339987523,0.9092326887086712,0.03561482241505143,HAYW
25419,0.877386150966937,0.9089207735495946,-0.03494280470971067,WHR
22262,0.8767311291328759,0.9086088583905177,0.06132380944479343,ARHS
11752,0.876419213973799,0.9082969432314411,0.1768430053728478,COHR
17891,0.8761696818465378,0.9079850280723644,0.13596749390156182,LOVE
92619,0.8761072988147224,0.9076731129132876,-0.10276299980330628,GTE
21834,0.8756082345601995,0.9073611977542109,0.15692731380742164,CLBT
18452,0.8753587024329381,0.9070492825951342,0.20252188194057563,LYFT
35044,0.8753275109170305,0.9067373674360574,0.07053086404386999,RF
16082,0.8751091703056768,0.9064254522769807,0.06516539619394512,SITE
14503,0.8749532127261386,0.9061135371179039,0.17130985514512465,OUT
21105,0.8747972551466001,0.9058016219588272,-0.2093225958550774,TMCI
79663,0.8734560199625702,0.9054897067997505,-0.018296684753328796,SQM
23516,0.8730193387398627,0.9051777916406737,-0.02265364818277238,NAMS
14596,0.8726450405489707,0.904865876481597,0.2919985436210537,FIVN
16119,0.8721771678103555,0.9045539613225203,-0.07394774612772737,ATKR
80054,0.8721459762944479,0.9042420461634435,-0.11070055087991637,MED
17382,0.8714909544603867,0.9039301310043668,0.183019179758948,ZUO
88446,0.8713349968808484,0.9036182158452901,-0.12080833846646577,ILMN
76709,0.8710542732376793,0.9033063006862133,0.10159778976564504,IDXX
18915,0.8705552089831565,0.9029943855271366,0.0884450110942967,CRNC
21357,0.8705240174672488,0.9026824703680599,0.0669807747672777,DOCS
21349,0.8702432938240798,0.9023705552089831,-0.019728241853053774,ZETA
20659,0.8701809107922645,0.9020586400499064,0.22180028387475614,N/A
15478,0.8699001871490952,0.9017467248908297,0.25789612601710976,TRU
80711,0.8698066126013724,0.9014348097317529,0.11539219396300471,AIV
17676,0.8694635059263879,0.9011228945726762,0.002159423497587243,NVT
91977,0.8688084840923268,0.9008109794135996,0.08269822479662392,BGS
16971,0.8681846537741733,0.9004990642545228,0.10604297916396299,EYE
